timestamp,status,latency_ms
1786831502.8403013,ERROR:ConnectionError,69.23937797546387
1786831502.773782,ERROR:ConnectionError,140.91014862060547
1786831502.8275611,ERROR:ConnectionError,87.84317970275879
1786831502.7811148,ERROR:ConnectionError,135.9562873840332
1786831502.8290293,ERROR:ConnectionError,92.51809120178223
1786831502.7807748,ERROR:ConnectionError,142.6866054534912
1786831502.8250747,ERROR:ConnectionError,103.74569892883301
1786831502.849997,ERROR:ConnectionError,81.82954788208008
1786831502.8632612,ERROR:ConnectionError,69.45943832397461
1786831502.876463,ERROR:ConnectionError,60.11176109313965
1786831502.8406973,ERROR:ConnectionError,99.2434024810791
1786831502.867499,ERROR:ConnectionError,76.15351676940918
1786831502.8715117,ERROR:ConnectionError,76.35498046875
1786831502.8414361,ERROR:ConnectionError,106.84704780578613
1786831502.8554916,ERROR:ConnectionError,100.42142868041992
1786831502.8341372,ERROR:ConnectionError,122.42412567138672
1786831502.852584,ERROR:ConnectionError,106.39762878417969
1786831502.8946037,ERROR:ConnectionError,64.89372253417969
1786831502.8701208,ERROR:ConnectionError,90.47532081604004
1786831502.873856,ERROR:ConnectionError,88.01651000976562
1786831502.8734221,ERROR:ConnectionError,91.04013442993164
1786831502.8615515,ERROR:ConnectionError,104.16412353515625
1786831502.8929262,ERROR:ConnectionError,75.06895065307617
1786831502.8731155,ERROR:ConnectionError,96.8770980834961
1786831502.923472,ERROR:ConnectionError,60.482025146484375
1786831502.915413,ERROR:ConnectionError,69.40054893493652
1786831502.9288318,ERROR:ConnectionError,58.234214782714844
1786831502.8795133,ERROR:ConnectionError,112.77103424072266
1786831502.8950827,ERROR:ConnectionError,104.21466827392578
1786831502.9327314,ERROR:ConnectionError,67.7025318145752
1786831502.8966002,ERROR:ConnectionError,104.57658767700195
1786831502.9606025,ERROR:ConnectionError,47.61242866516113
1786831502.9095483,ERROR:ConnectionError,99.00069236755371
1786831502.882764,ERROR:ConnectionError,128.4961700439453
1786831502.93995,ERROR:ConnectionError,72.28326797485352
1786831502.9147034,ERROR:ConnectionError,100.4486083984375
1786831502.9559236,ERROR:ConnectionError,59.896230697631836
1786831502.9170852,ERROR:ConnectionError,101.21583938598633
1786831502.9318388,ERROR:ConnectionError,87.83364295959473
1786831502.903018,ERROR:ConnectionError,117.90871620178223
1786831502.921597,ERROR:ConnectionError,101.16291046142578
1786831502.9595056,ERROR:ConnectionError,64.56542015075684
1786831502.9365845,ERROR:ConnectionError,89.65420722961426
1786831502.943664,ERROR:ConnectionError,82.89432525634766
1786831502.9657257,ERROR:ConnectionError,61.333656311035156
1786831502.9565728,ERROR:ConnectionError,74.30744171142578
1786831502.968007,ERROR:ConnectionError,75.27518272399902
1786831502.9644704,ERROR:ConnectionError,79.4677734375
1786831502.9482906,ERROR:ConnectionError,98.02913665771484
1786831502.9700022,ERROR:ConnectionError,82.47566223144531
1786831502.9478793,ERROR:ConnectionError,109.41314697265625
1786831502.987075,ERROR:ConnectionError,70.84822654724121
1786831502.984821,ERROR:ConnectionError,74.0053653717041
1786831502.9922945,ERROR:ConnectionError,70.73688507080078
1786831502.9589934,ERROR:ConnectionError,107.38158226013184
1786831502.983961,ERROR:ConnectionError,93.52278709411621
1786831503.0004413,ERROR:ConnectionError,82.68570899963379
1786831503.01968,ERROR:ConnectionError,65.10066986083984
1786831503.008555,ERROR:ConnectionError,76.97439193725586
1786831502.9618788,ERROR:ConnectionError,130.4183006286621
1786831503.011269,ERROR:ConnectionError,81.32815361022949
1786831503.012251,ERROR:ConnectionError,85.68239212036133
1786831502.99931,ERROR:ConnectionError,104.14004325866699
1786831503.0082252,ERROR:ConnectionError,101.64904594421387
1786831503.0432918,ERROR:ConnectionError,68.73893737792969
1786831503.015164,ERROR:ConnectionError,99.47347640991211
1786831503.020935,ERROR:ConnectionError,97.00465202331543
1786831503.0183115,ERROR:ConnectionError,100.02684593200684
